Year,Month,Day,type,Country,home_team,away_team,home_goals,away_goals
2003,6,11,QE-12,Austria,Austria,Belarus,5,0
2003,6,11,QE-12,Estonia,Estonia,Croatia,0,1
2003,6,11,QE-12,Luxembourg,Luxembourg,Denmark,0,2
2003,6,11,QE-12,Ireland,Ireland,Georgia,2,0
2003,6,11,QE-12,Faroe Islands,Faroe Islands,Germany,0,2
2003,6,11,QE-12,San Marino,San Marino,Hungary,0,5
2003,6,11,QE-12,Lithuania,Lithuania,Iceland,0,3
2003,6,11,QE-12,Finland,Finland,Italy,0,2
2003,6,11,QE-12,Turkey,Turkey,Macedonia,3,2
2003,6,11,QE-12,Czech Republic,Czech Republic,Moldova,5,0
2003,6,11,QE-12,Sweden,Sweden,Poland,3,0
2003,6,11,QE-12,Norway,Norway,Romania,1,1
2003,6,11,QE-12,Azerbaijan,Azerbaijan,Serbia & Montenegro,2,1
2003,6,11,QE-12,England,England,Slovakia,2,1
2003,6,11,QE-12,North. Ireland,North. Ireland,Spain,0,0
2003,6,11,QE-12,Greece,Greece,Ukraine,1,0
2003,6,13,Friendly,Andorra,Andorra,Gabon,0,2
2003,6,18,CCF-4,France,France,Colombia,1,0
2003,6,19,CCF-4,France,United States,Turkey,1,2
2003,6,20,CCF-4,France,France,Japan,2,1
2003,6,21,CCF-4,France,Cameroon,Turkey,1,0
2003,6,22,CCF-4,France,France,New Zealand,5,0
2003,6,23,CCF-4,France,Brazil,Turkey,2,2
2003,6,26,CCF-4,France,France,Turkey,3,2
2003,6,28,CCF-4,France,Colombia,Turkey,1,2
2003,6,29,CCF-4,France,France,Cameroon,1,0
2003,7,3,BtC-20,Estonia,Estonia,Lithuania,1,5
2003,7,4,BtC-20,Estonia,Latvia,Lithuania,2,1
2003,7,5,BtC-20,Estonia,Estonia,Latvia,0,0
2003,8,19,Friendly,Ireland,Ireland,Australia,2,1
2003,8,19,Friendly,Luxembourg,Luxembourg,Malta,1,1
2003,8,20,Friendly,Macedonia,Macedonia,Albania,3,1
2003,8,20,Friendly,Austria,Austria,Costa Rica,2,0
2003,8,20,Friendly,England,England,Croatia,3,1
2003,8,20,Friendly,Denmark,Denmark,Finland,1,1
2003,8,20,Friendly,Switzerland,Switzerland,France,0,2
2003,8,20,Friendly,Sweden,Sweden,Greece,1,2
2003,8,20,Friendly,Slovenia,Slovenia,Hungary,2,1
2003,8,20,QE-12,Faroe Islands,Faroe Islands,Iceland,1,2
2003,8,20,Friendly,Belarus,Belarus,Iran,2,1
2003,8,20,Friendly,Russia,Russia,Israel,1,2
2003,8,20,Friendly,Germany,Germany,Italy,0,1
2003,8,20,Friendly,Portugal,Portugal,Kazakhstan,1,0
2003,8,20,Friendly,Bulgaria,Bulgaria,Lithuania,3,0
2003,8,20,Friendly,Turkey,Turkey,Moldova,2,0
2003,8,20,Friendly,Belgium,Belgium,Netherlands,1,1
2003,8,20,Friendly,Estonia,Estonia,Poland,1,2
2003,8,20,Friendly,Ukraine,Ukraine,Romania,0,2
2003,8,20,Friendly,Liechtenstein,Liechtenstein,San Marino,2,2
2003,8,20,Friendly,Norway,Norway,Scotland,0,0
2003,8,20,Friendly,United States,Colombia,Slovakia,0,0
2003,8,20,Friendly,Latvia,Latvia,Uzbekistan,0,3
2003,8,20,QE-12,Serbia & Montenegro,Serbia & Montenegro,Wales,1,0
2003,9,6,QE-12,Georgia,Georgia,Albania,3,0
2003,9,6,QE-12,Netherlands,Netherlands,Austria,3,1
2003,9,6,QE-12,Andorra,Andorra,Croatia,0,3
2003,9,6,QE-12,France,France,Cyprus,5,0
2003,9,6,QE-12,Belarus,Belarus,Czech Republic,1,3
2003,9,6,QE-12,Macedonia,Macedonia,England,1,2
2003,9,6,QE-12,Bulgaria,Bulgaria,Estonia,2,0
2003,9,6,QE-12,Scotland,Scotland,Faroe Islands,3,1
2003,9,6,QE-12,Azerbaijan,Azerbaijan,Finland,1,2
2003,9,6,QE-12,Iceland,Iceland,Germany,0,0
2003,9,6,QE-12,Armenia,Armenia,Greece,0,1
2003,9,6,QE-12,Slovenia,Slovenia,Israel,3,1
2003,9,6,QE-12,Romania,Romania,Luxembourg,4,0
2003,9,6,QE-12,Ukraine,Ukraine,North. Ireland,0,0
2003,9,6,QE-12,Bosnia & Herzegovina,Bosnia & Herzegovina,Norway,1,0
2003,9,6,QE-12,Latvia,Latvia,Poland,0,2
2003,9,6,QE-12,Ireland,Ireland,Russia,1,1
2003,9,6,QE-12,Sweden,Sweden,San Marino,5,0
2003,9,6,Friendly,Portugal,Portugal,Spain,0,3
2003,9,6,QE-12,Liechtenstein,Liechtenstein,Turkey,0,3
2003,9,6,QE-12,Italy,Italy,Wales,4,0
2003,9,9,Friendly,Ireland,Ireland,Turkey,2,2
2003,9,10,QE-12,North. Ireland,North. Ireland,Armenia,0,1
2003,9,10,QE-12,Moldova,Moldova,Belarus,2,1
2003,9,10,QE-12,Luxembourg,Luxembourg,Bosnia & Herzegovina,0,1
2003,9,10,QE-12,Andorra,Andorra,Bulgaria,0,3
2003,9,10,QE-12,Belgium,Belgium,Croatia,2,1
2003,9,10,QE-12,Wales,Wales,Finland,1,1
2003,9,10,QE-12,Slovenia,Slovenia,France,0,2
2003,9,10,QE-12,Albania,Albania,Georgia,3,1
2003,9,10,QE-12,Latvia,Latvia,Hungary,3,1
2003,9,10,QE-12,Serbia & Montenegro,Serbia & Montenegro,Italy,1,1
2003,9,10,QE-12,England,England,Liechtenstein,2,0
2003,9,10,QE-12,Faroe Islands,Faroe Islands,Lithuania,1,3
2003,9,10,QE-12,Slovakia,Slovakia,Macedonia,1,1
2003,9,10,QE-12,Turkey,Israel,Malta,2,2
2003,9,10,QE-12,Czech Republic,Czech Republic,Netherlands,3,1
2003,9,10,Friendly,Norway,Norway,Portugal,0,1
2003,9,10,QE-12,Denmark,Denmark,Romania,2,2
2003,9,10,QE-12,Germany,Germany,Scotland,2,1
2003,9,10,QE-12,Poland,Poland,Sweden,0,2
2003,9,10,QE-12,Russia,Russia,Switzerland,4,1
2003,9,10,QE-12,Spain,Spain,Ukraine,2,1
2003,10,11,Friendly,Portugal,Portugal,Albania,5,3
2003,10,11,QE-12,Italy,Italy,Azerbaijan,4,0
2003,10,11,QE-12,Croatia,Croatia,Bulgaria,1,0
2003,10,11,Friendly,Finland,Finland,Canada,3,2
2003,10,11,QE-12,Austria,Austria,Czech Republic,2,3
2003,10,11,QE-12,Bosnia & Herzegovina,Bosnia & Herzegovina,Denmark,1,1
2003,10,11,QE-12,Turkey,Turkey,England,0,0
2003,10,11,QE-12,Belgium,Belgium,Estonia,2,0
2003,10,11,QE-12,Russia,Russia,Georgia,3,1
2003,10,11,QE-12,Germany,Germany,Iceland,3,0
2003,10,11,QE-12,Switzerland,Switzerland,Ireland,2,0
2003,10,11,QE-12,France,France,Israel,3,0
2003,10,11,Friendly,Romania,Romania,Japan,1,1
2003,10,11,QE-12,Sweden,Sweden,Latvia,0,1
2003,10,11,QE-12,Scotland,Scotland,Lithuania,1,0
2003,10,11,QE-12,Norway,Norway,Luxembourg,1,0
2003,10,11,Friendly,Ukraine,Ukraine,Macedonia,0,0
2003,10,11,QE-12,Netherlands,Netherlands,Moldova,5,0
2003,10,11,QE-12,Greece,Greece,North. Ireland,1,0
2003,10,11,QE-12,Hungary,Hungary,Poland,1,2
2003,10,11,QE-12,Wales,Wales,Serbia & Montenegro,2,3
2003,10,11,QE-12,Liechtenstein,Liechtenstein,Slovakia,0,2
2003,10,11,QE-12,Cyprus,Cyprus,Slovenia,2,2
2003,10,11,QE-12,Armenia,Armenia,Spain,0,4
2003,11,12,Friendly,Czech Republic,Czech Republic,Canada,5,1
2003,11,12,Friendly,Poland,Poland,Italy,3,1
2003,11,15,Friendly,Albania,Albania,Estonia,2,0
2003,11,15,Friendly,Germany,Germany,France,0,3
2003,11,15,Friendly,Portugal,Portugal,Greece,1,1
2003,11,15,QE-12,Scotland,Scotland,Netherlands,1,0
2003,11,15,QE-12,Spain,Spain,Norway,2,1
2003,11,15,QE-12,Croatia,Croatia,Slovenia,1,1
2003,11,15,QE-12,Latvia,Latvia,Turkey,1,0
2003,11,15,QE-12,Russia,Russia,Wales,0,0
2003,11,16,Friendly,England,England,Denmark,2,3
2003,11,16,Friendly,United States,Finland,Honduras,2,1
2003,11,16,Friendly,Italy,Italy,Romania,1,0
2003,11,16,Friendly,Poland,Poland,Serbia & Montenegro,4,3
2003,11,18,Friendly,South Korea,South Korea,Bulgaria,0,1
2003,11,18,Friendly,Ireland,Ireland,Canada,3,0
2003,11,18,Friendly,Egypt,Egypt,Sweden,1,0
2003,11,19,QE-12,Slovenia,Slovenia,Croatia,0,1
2003,11,19,Friendly,Hungary,Hungary,Estonia,0,1
2003,11,19,Friendly,Costa Rica,Costa Rica,Finland,2,1
2003,11,19,Friendly,United States,Mexico,Iceland,0,0
2003,11,19,Friendly,Portugal,Portugal,Kuwait,8,0
2003,11,19,QE-12,Turkey,Turkey,Latvia,2,2
2003,11,19,QE-12,Wales,Wales,Russia,0,1
2003,11,19,QE-12,Netherlands,Netherlands,Scotland,6,0
2003,11,19,QE-12,Norway,Norway,Spain,0,3
2003,11,20,Friendly,Luxembourg,Luxembourg,Moldova,1,2
2003,12,11,Friendly,Malta,Malta,Poland,0,4
2003,12,14,Friendly,United Arab Emirates,United Arab Emirates,Azerbaijan,3,3
2003,12,14,Friendly,Malta,Lithuania,Poland,1,3
2003,12,17,Friendly,Oman,Oman,Azerbaijan,1,0
2003,12,17,Friendly,Saudi Arabia,Saudi Arabia,Estonia,1,1
2003,12,20,Friendly,Saudi Arabia,Saudi Arabia,Azerbaijan,1,0
2003,12,20,Friendly,Oman,Oman,Estonia,3,1
2003,12,20,Friendly,Cyprus,Kuwait,Latvia,2,0
2004,1,22,CLC-18,Hong Kong,Norway,Sweden,3,0
2004,1,25,CLC-18,Hong Kong,Honduras,Norway,1,3
2004,1,27,Friendly,China,China,Macedonia,0,0
2004,1,28,TBCT,Singapore,Singapore,Norway,2,5
2004,1,29,Friendly,China,China,Macedonia,1,0
2004,2,3,Friendly,China,China,Finland,2,1
2004,2,7,Friendly,China,China,Finland,2,1
2004,2,14,MIT-10,Malta,Belarus,Estonia,1,2
2004,2,14,MIT-10,Malta,Malta,Moldova,0,0
2004,2,16,MIT-10,Malta,Malta,Estonia,5,2
2004,2,16,MIT-10,Malta,Belarus,Moldova,1,0
2004,2,18,CIT-8,Cyprus,Hungary,Armenia,2,0
2004,2,18,Friendly,Israel,Israel,Azerbaijan,6,0
2004,2,18,CIT-8,Cyprus,Cyprus,Belarus,0,2
2004,2,18,MIT-10,Malta,Malta,Belarus,0,4
2004,2,18,Friendly,Macedonia,Macedonia,Bosnia & Herzegovina,1,0
2004,2,18,Friendly,Ireland,Ireland,Brazil,0,0
2004,2,18,Friendly,Greece,Greece,Bulgaria,2,0
2004,2,18,Friendly,Italy,Italy,Czech Republic,2,2
2004,2,18,Friendly,Turkey,Turkey,Denmark,0,1
2004,2,18,Friendly,Portugal,Portugal,England,1,1
2004,2,18,Friendly,Belgium,Belgium,France,0,2
2004,2,18,Friendly,Croatia,Croatia,Germany,1,2
2004,2,18,CIT-8,Cyprus,Kazakhstan,Latvia,1,3
2004,2,18,MIT-10,Malta,Estonia,Moldova,1,0
2004,2,18,Friendly,North. Ireland,North. Ireland,Norway,1,4
2004,2,18,Friendly,Spain,Spain,Peru,2,1
2004,2,18,CIT-8,Cyprus,Georgia,Romania,0,3
2004,2,18,Friendly,Wales,Wales,Scotland,4,0
2004,2,18,Friendly,Spain,Poland,Slovenia,2,0
2004,2,18,Friendly,Albania,Albania,Sweden,2,1
2004,2,18,Friendly,Morocco,Morocco,Switzerland,2,1
2004,2,18,Friendly,Libya,Libya,Ukraine,1,1
2004,2,18,Friendly,Netherlands,Netherlands,United States,1,0
2004,2,19,CIT-8,Cyprus,Cyprus,Georgia,3,1
2004,2,19,CIT-8,Cyprus,Armenia,Kazakhstan,3,3
2004,2,19,CIT-8,Cyprus,Hungary,Latvia,2,1
2004,2,19,CIT-8,Cyprus,Belarus,Romania,0,2
2004,2,21,CIT-8,Cyprus,Latvia,Belarus,1,4
2004,2,21,CIT-8,Cyprus,Armenia,Georgia,2,0
2004,2,21,CIT-8,Cyprus,Cyprus,Kazakhstan,2,1
2004,2,21,Friendly,Spain,Faroe Islands,Poland,0,6
2004,2,21,CIT-8,Cyprus,Hungary,Romania,0,3
2004,2,24,Friendly,Spain,Faroe Islands,Luxembourg,4,2
2004,3,30,Friendly,Israel,Israel,Lithuania,2,1
2004,3,31,Friendly,Slovakia,Slovakia,Austria,1,1
2004,3,31,Friendly,Moldova,Moldova,Azerbaijan,2,1
2004,3,31,Friendly,Germany,Germany,Belgium,3,0
2004,3,31,Friendly,Luxembourg,Luxembourg,Bosnia & Herzegovina,1,2
2004,3,31,Friendly,Ireland,Ireland,Czech Republic,2,1
2004,3,31,Friendly,Spain,Spain,Denmark,2,0
2004,3,31,100-SFF,Sweden,Sweden,England,1,0
2004,3,31,Friendly,Malta,Malta,Finland,1,2
2004,3,31,Friendly,Netherlands,Netherlands,France,0,0
2004,3,31,Friendly,Albania,Albania,Iceland,2,1
2004,3,31,Friendly,Portugal,Portugal,Italy,1,2
2004,3,31,Friendly,Slovenia,Slovenia,Latvia,0,1
2004,3,31,Friendly,Estonia,Estonia,North. Ireland,0,1
2004,3,31,Friendly,Serbia & Montenegro,Serbia & Montenegro,Norway,0,1
2004,3,31,Friendly,Scotland,Scotland,Romania,1,2
2004,3,31,Friendly,Bulgaria,Bulgaria,Russia,2,2
2004,3,31,Friendly,Greece,Greece,Switzerland,1,0
2004,3,31,Friendly,Croatia,Croatia,Turkey,2,2
2004,3,31,Friendly,Macedonia,Macedonia,Ukraine,1,0
2004,3,31,Friendly,Poland,Poland,United States,0,1
2004,3,31,Friendly,Hungary,Hungary,Wales,1,2
2004,4,14,Friendly,Spain,Andorra,China,0,0
2004,4,25,Friendly,Hungary,Hungary,Japan,3,2
2004,4,28,Friendly,Estonia,Estonia,Albania,1,1
2004,4,28,Friendly,Kazakhstan,Kazakhstan,Azerbaijan,2,3
2004,4,28,Friendly,Hungary,Hungary,Brazil,1,4
2004,4,28,Friendly,Bulgaria,Bulgaria,Cameroon,3,0
2004,4,28,Friendly,Macedonia,Macedonia,Croatia,0,1
2004,4,28,Friendly,Bosnia & Herzegovina,Bosnia & Herzegovina,Finland,1,0
2004,4,28,Friendly,Romania,Romania,Germany,5,1
2004,4,28,Friendly,Netherlands,Netherlands,Greece,4,0
2004,4,28,Friendly,Latvia,Latvia,Iceland,0,0
2004,4,28,Friendly,Poland,Poland,Ireland,0,0
2004,4,28,Friendly,Czech Republic,Czech Republic,Japan,0,1
2004,4,28,Friendly,San Marino,San Marino,Liechtenstein,1,0
2004,4,28,Friendly,Belarus,Belarus,Lithuania,1,0
2004,4,28,Friendly,Austria,Austria,Luxembourg,4,1
2004,4,28,Friendly,Israel,Israel,Moldova,1,1
2004,4,28,Friendly,Norway,Norway,Russia,3,2
2004,4,28,Friendly,Denmark,Denmark,Scotland,1,0
2004,4,28,Friendly,North. Ireland,North. Ireland,Serbia & Montenegro,1,1
2004,4,28,Friendly,Ukraine,Ukraine,Slovakia,1,1
2004,4,28,Friendly,Switzerland,Switzerland,Slovenia,2,1
2004,4,28,Friendly,Italy,Italy,Spain,1,1
2004,4,28,Friendly,Portugal,Portugal,Sweden,2,2
2004,4,28,Friendly,Belgium,Belgium,Turkey,2,3
2004,4,28,Friendly,Armenia,Armenia,Turkmenistan,1,0
2004,5,19,Friendly,Cyprus,Cyprus,Jordan,0,0
2004,5,20,100-FIFA,France,France,Brazil,0,0
2004,5,21,Friendly,Australia,Australia,Turkey,1,3
2004,5,24,Friendly,Australia,Australia,Turkey,0,1
2004,5,25,Friendly,Austria,Austria,Russia,0,0
2004,5,27,Friendly,Georgia,Georgia,Israel,0,1
2004,5,27,Friendly,Germany,Germany,Malta,7,0
2004,5,27,Friendly,Ireland,Ireland,Romania,1,0
2004,5,27,Friendly,Estonia,Estonia,Scotland,0,1
2004,5,27,Friendly,Norway,Norway,Wales,0,0
2004,5,28,Friendly,France,France,Andorra,4,0
2004,5,28,Friendly,Finland,Finland,Sweden,1,3
2004,5,28,Friendly,Azerbaijan,Azerbaijan,Uzbekistan,3,1
2004,5,29,Friendly,Netherlands,Netherlands,Belgium,0,1
2004,5,29,Friendly,Poland,Poland,Greece,1,0
2004,5,29,Friendly,Portugal,Portugal,Luxembourg,3,0
2004,5,29,UNC,England,Ireland,Nigeria,0,3
2004,5,29,Friendly,Croatia,Croatia,Slovakia,1,0
2004,5,30,Friendly,Wales,Wales,Canada,1,0
2004,5,30,Friendly,Estonia,Estonia,Denmark,2,2
2004,5,30,FAST,England,Japan,Iceland,3,2
2004,5,30,Friendly,Tunisia,Tunisia,Italy,0,4
2004,5,30,Friendly,Ireland,Barbados,North. Ireland,1,1
2004,5,30,Friendly,Scotland,Scotland,Trinidad & Tobago,4,1
2004,6,1,Friendly,Switzerland,Netherlands,Faroe Islands,3,0
2004,6,1,Friendly,China,China,Hungary,2,1
2004,6,1,FAST,England,England,Japan,1,1
2004,6,2,Friendly,Czech Republic,Czech Republic,Bulgaria,3,1
2004,6,2,Friendly,Switzerland,Switzerland,Germany,0,2
2004,6,2,UNC,England,Ireland,Jamaica,1,0
2004,6,2,Friendly,St. Kitts/Nevis,St. Kitts/Nevis,North. Ireland,0,2
2004,6,2,Friendly,South Korea,South Korea,Turkey,0,1
2004,6,3,Friendly,Liechtenstein,Liechtenstein,Greece,0,2
2004,6,5,Friendly,Spain,Spain,Andorra,4,0
2004,6,5,Friendly,Denmark,Denmark,Croatia,1,2
2004,6,5,FAST,England,England,Iceland,6,1
2004,6,5,Friendly,Netherlands,Netherlands,Ireland,0,1
2004,6,5,Friendly,Portugal,Portugal,Lithuania,4,1
2004,6,5,Friendly,Sweden,Sweden,Poland,3,1
2004,6,5,Friendly,South Korea,South Korea,Turkey,2,1
2004,6,6,Friendly,Latvia,Latvia,Azerbaijan,2,2
2004,6,6,Friendly,Czech Republic,Czech Republic,Estonia,2,0
2004,6,6,Friendly,Germany,Germany,Hungary,0,2
2004,6,6,Friendly,Switzerland,Switzerland,Liechtenstein,1,0
2004,6,6,Friendly,Trinidad & Tobago,Trinidad & Tobago,North. Ireland,0,3
2004,6,6,Friendly,France,France,Ukraine,1,0
2004,6,11,Friendly,Estonia,Estonia,Macedonia,2,4
2004,6,12,EC-12,Portugal,Portugal,Greece,1,2
2004,6,12,EC-12,Portugal,Russia,Spain,0,1
2004,6,13,EC-12,Portugal,England,France,1,2
2004,6,13,EC-12,Portugal,Croatia,Switzerland,0,0
2004,6,14,EC-12,Portugal,Denmark,Italy,0,0
2004,6,14,EC-12,Portugal,Bulgaria,Sweden,0,5
2004,6,15,EC-12,Portugal,Czech Republic,Latvia,2,1
2004,6,15,EC-12,Portugal,Germany,Netherlands,1,1
2004,6,16,EC-12,Portugal,Portugal,Russia,2,0
2004,6,16,EC-12,Portugal,Greece,Spain,1,1
2004,6,17,EC-12,Portugal,Croatia,France,2,2
2004,6,17,EC-12,Portugal,England,Switzerland,3,0
2004,6,18,EC-12,Portugal,Denmark,Bulgaria,2,0
2004,6,18,EC-12,Portugal,Italy,Sweden,1,1
2004,6,19,EC-12,Portugal,Germany,Latvia,0,0
2004,6,19,EC-12,Portugal,Czech Republic,Netherlands,3,2
2004,6,20,EC-12,Portugal,Spain,Portugal,0,1
2004,6,20,EC-12,Portugal,Greece,Russia,1,2
2004,6,21,EC-12,Portugal,Croatia,England,2,4
2004,6,21,EC-12,Portugal,France,Switzerland,3,1
2004,6,22,EC-12,Portugal,Bulgaria,Italy,1,2
2004,6,22,EC-12,Portugal,Denmark,Sweden,2,2
2004,6,23,EC-12,Portugal,Czech Republic,Germany,2,1
2004,6,23,EC-12,Portugal,Latvia,Netherlands,0,3
2004,6,24,EC-12,Portugal,Portugal,England,2,2
2004,6,25,EC-12,Portugal,France,Greece,0,1
2004,6,26,EC-12,Portugal,Netherlands,Sweden,0,0
2004,6,27,EC-12,Portugal,Czech Republic,Denmark,3,0
2004,6,30,EC-12,Portugal,Portugal,Netherlands,2,1
2004,7,1,EC-12,Portugal,Czech Republic,Greece,0,1
2004,7,4,EC-12,Portugal,Portugal,Greece,0,1
2004,7,9,KC-25,Japan,Japan,Slovakia,3,1
2004,7,11,Friendly,United States,United States,Poland,1,1
2004,7,11,KC-25,Japan,Serbia & Montenegro,Slovakia,2,0
2004,7,13,KC-25,Japan,Japan,Serbia & Montenegro,1,0
2004,8,18,Friendly,Cyprus,Cyprus,Albania,2,1
2004,8,18,QW-18,Macedonia,Macedonia,Armenia,3,0
2004,8,18,Friendly,Jordan,Jordan,Azerbaijan,1,1
2004,8,18,Friendly,Turkey,Turkey,Belarus,1,2
2004,8,18,Friendly,Norway,Norway,Belgium,2,2
2004,8,18,Friendly,France,France,Bosnia & Herzegovina,1,1
2004,8,18,Friendly,Ireland,Ireland,Bulgaria,1,1
2004,8,18,Friendly,Poland,Poland,Denmark,1,5
2004,8,18,QW-18,Liechtenstein,Liechtenstein,Estonia,1,2
2004,8,18,QW-18,Romania,Romania,Finland,2,1
2004,8,18,Friendly,Moldova,Moldova,Georgia,1,0
2004,8,18,Friendly,Austria,Austria,Germany,1,3
2004,8,18,Friendly,Czech Republic,Czech Republic,Greece,0,0
2004,8,18,Friendly,Scotland,Scotland,Hungary,0,3
2004,8,18,Friendly,Croatia,Croatia,Israel,1,0
2004,8,18,Friendly,Iceland,Iceland,Italy,2,0
2004,8,18,Friendly,Russia,Russia,Lithuania,4,3
2004,8,18,QW-18,Slovakia,Slovakia,Luxembourg,3,1
2004,8,18,Friendly,Faroe Islands,Faroe Islands,Malta,3,2
2004,8,18,Friendly,Sweden,Sweden,Netherlands,2,2
2004,8,18,Friendly,Switzerland,Switzerland,North. Ireland,0,0
2004,8,18,Friendly,Slovenia,Slovenia,Serbia & Montenegro,1,1
2004,8,18,Friendly,England,England,Ukraine,3,0
2004,8,18,Friendly,Spain,Spain,Venezuela,3,2
2004,8,18,Friendly,Latvia,Latvia,Wales,0,2
2004,9,3,Friendly,Netherlands,Netherlands,Liechtenstein,3,0
2004,9,3,Friendly,Spain,Spain,Scotland,1,1
2004,9,4,QW-18,Finland,Finland,Andorra,3,0
2004,9,4,QW-18,Iceland,Iceland,Bulgaria,1,3
2004,9,4,QW-18,Ireland,Ireland,Cyprus,3,0
2004,9,4,QW-18,Austria,Austria,England,2,2
2004,9,4,QW-18,Switzerland,Switzerland,Faroe Islands,6,0
2004,9,4,QW-18,Turkey,Turkey,Georgia,1,1
2004,9,4,QW-18,Albania,Albania,Greece,2,1
2004,9,4,QW-18,Croatia,Croatia,Hungary,3,0
2004,9,4,QW-18,France,France,Israel,0,0
2004,9,4,QW-18,Belgium,Belgium,Lithuania,1,1
2004,9,4,QW-18,Estonia,Estonia,Luxembourg,4,0
2004,9,4,QW-18,Romania,Romania,Macedonia,2,1
2004,9,4,QW-18,Slovenia,Slovenia,Moldova,3,0
2004,9,4,QW-18,Italy,Italy,Norway,2,1
2004,9,4,QW-18,North. Ireland,North. Ireland,Poland,0,3
2004,9,4,QW-18,Latvia,Latvia,Portugal,0,2
2004,9,4,QW-18,San Marino,San Marino,Serbia & Montenegro,0,3
2004,9,4,QW-18,Russia,Russia,Slovakia,1,1
2004,9,4,QW-18,Malta,Malta,Sweden,0,7
2004,9,4,QW-18,Denmark,Denmark,Ukraine,1,1
2004,9,4,QW-18,Azerbaijan,Azerbaijan,Wales,1,1
2004,9,8,QW-18,Georgia,Georgia,Albania,2,0
2004,9,8,QW-18,Austria,Austria,Azerbaijan,2,0
2004,9,8,QW-18,Norway,Norway,Belarus,1,1
2004,9,8,Friendly,Germany,Germany,Brazil,1,1
2004,9,8,QW-18,Sweden,Sweden,Croatia,0,1
2004,9,8,QW-18,Israel,Israel,Cyprus,2,1
2004,9,8,QW-18,Netherlands,Netherlands,Czech Republic,2,0
2004,9,8,QW-18,Poland,Poland,England,1,2
2004,9,8,QW-18,Portugal,Portugal,Estonia,4,0
2004,9,8,QW-18,Armenia,Armenia,Finland,0,2
2004,9,8,QW-18,Faroe Islands,Faroe Islands,France,0,2
2004,9,8,QW-18,Hungary,Hungary,Iceland,3,2
2004,9,8,QW-18,Switzerland,Switzerland,Ireland,1,1
2004,9,8,QW-18,Moldova,Moldova,Italy,0,1
2004,9,8,QW-18,Luxembourg,Luxembourg,Latvia,3,4
2004,9,8,QW-18,Slovakia,Slovakia,Liechtenstein,7,0
2004,9,8,QW-18,Wales,Wales,North. Ireland,2,2
2004,9,8,QW-18,Andorra,Andorra,Romania,1,5
2004,9,8,QW-18,Lithuania,Lithuania,San Marino,4,0
2004,9,8,QW-18,Scotland,Scotland,Slovenia,0,0
2004,9,8,QW-18,Bosnia & Herzegovina,Bosnia & Herzegovina,Spain,1,1
2004,9,8,QW-18,Greece,Greece,Turkey,0,0
2004,9,8,QW-18,Kazakhstan,Kazakhstan,Ukraine,1,2
2004,10,9,QW-18,Finland,Finland,Armenia,3,1
2004,10,9,QW-18,Spain,Spain,Belgium,2,0
2004,10,9,QW-18,Croatia,Croatia,Bulgaria,2,2
2004,10,9,QW-18,Albania,Albania,Denmark,0,2
2004,10,9,QW-18,Cyprus,Cyprus,Faroe Islands,2,2
2004,10,9,Friendly,Iran,Iran,Germany,0,2
2004,10,9,QW-18,Ukraine,Ukraine,Greece,1,1
2004,10,9,QW-18,Sweden,Sweden,Hungary,3,0
2004,10,9,QW-18,Malta,Malta,Iceland,0,0
2004,10,9,QW-18,France,France,Ireland,0,0
2004,10,9,QW-18,Slovenia,Slovenia,Italy,1,0
2004,10,9,QW-18,Turkey,Turkey,Kazakhstan,4,0
2004,10,9,QW-18,Slovakia,Slovakia,Latvia,4,1
2004,10,9,QW-18,Belarus,Belarus,Moldova,4,0
2004,10,9,QW-18,Macedonia,Macedonia,Netherlands,2,2
2004,10,9,QW-18,Azerbaijan,Azerbaijan,North. Ireland,0,0
2004,10,9,QW-18,Scotland,Scotland,Norway,0,1
2004,10,9,QW-18,Austria,Austria,Poland,1,3
2004,10,9,QW-18,Liechtenstein,Liechtenstein,Portugal,2,2
2004,10,9,QW-18,Czech Republic,Czech Republic,Romania,1,0
2004,10,9,QW-18,Luxembourg,Luxembourg,Russia,0,4
2004,10,9,QW-18,Bosnia & Herzegovina,Bosnia & Herzegovina,Serbia & Montenegro,0,0
2004,10,9,QW-18,Israel,Israel,Switzerland,2,2
2004,10,9,QW-18,England,England,Wales,2,0
2004,10,12,QW-18,Ukraine,Ukraine,Georgia,2,0
2004,10,13,QW-18,Kazakhstan,Kazakhstan,Albania,0,1
2004,10,13,QW-18,North. Ireland,North. Ireland,Austria,3,3
2004,10,13,QW-18,Italy,Italy,Belarus,4,3
2004,10,13,QW-18,Armenia,Armenia,Czech Republic,0,3
2004,10,13,QW-18,Azerbaijan,Azerbaijan,England,0,1
2004,10,13,QW-18,Latvia,Latvia,Estonia,2,2
2004,10,13,QW-18,Ireland,Ireland,Faroe Islands,2,0
2004,10,13,QW-18,Netherlands,Netherlands,Finland,3,1
2004,10,13,QW-18,Cyprus,Cyprus,France,0,2
2004,10,13,QW-18,Luxembourg,Luxembourg,Liechtenstein,0,4
2004,10,13,QW-18,Andorra,Andorra,Macedonia,1,0
2004,10,13,QW-18,Bulgaria,Bulgaria,Malta,4,1
2004,10,13,QW-18,Wales,Wales,Poland,2,3
2004,10,13,QW-18,Portugal,Portugal,Russia,7,1
2004,10,13,QW-18,Serbia & Montenegro,Serbia & Montenegro,San Marino,5,0
2004,10,13,QW-18,Moldova,Moldova,Scotland,1,1
